

1507583666.928870304  Node Startup
1507583669.872208118 INFO [rosapi_node:184(<module>) [topics: /rosout] Rosapi started
1507583669.853293895 INFO [rosbridge_websocket:141(<module>) [topics: /rosout] Rosbridge WebSocket server started on port 33191
1507583674.133404016 INFO [websocket_handler.py:74(open) [topics: /rosout] Client connected.  1 clients total.
1507583674.489692926 INFO [protocol.py:367(log) [topics: /tf2_web_republisher/cancel, /tf2_web_republisher/goal, /rosout, /tf2_web_republisher/feedback] [Client 0] Subscribed to /tf2_web_republisher/feedback
1507583674.501363992 INFO [protocol.py:367(log) [topics: /tf2_web_republisher/cancel, /tf2_web_republisher/goal, /visualization_marker, /rosout, /tf2_web_republisher/feedback] [Client 0] Subscribed to /visualization_marker
1507583749.689178531 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583749.788438216 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583749.889085677 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583749.989522889 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583750.089242705 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583750.188503489 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583750.289163258 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583750.388425203 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583750.489000261 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583750.589433753 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583750.689011253 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583750.789317932 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583750.889020530 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583750.989348760 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583751.089050711 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583751.189457483 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583751.289146082 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
1507583751.388397048 ERROR [/tmp/binarydeb/ros-indigo-tf2-web-republisher-0.3.0/src/tf_web_republisher.cpp:315(updateSubscriptions) [topics: /rosout, /tf2_web_republisher/result, /tf2_web_republisher/feedback, /tf2_web_republisher/status] Lookup would require extrapolation at time 1507583709.376549005, but only time 1507583744.645175933 is in the buffer, when looking up transform from frame [camera_frame] to frame [base_frame]
